Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby LLaMA model :)
dim = 128
n_layers = 4
n_heads = 4
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
model_conf = ModelArgs(dim=128, n_layers=4, n_heads=4, vocab_size=65, multiple_of=8, norm_eps=1e-06, max_batch_size=64, max_seq_len=256)
number of parameters: 17.59M
num decayed parameter tensors: 39, with 17,600,768 parameters
num non-decayed parameter tensors: 9, with 1,152 parameters
using fused AdamW: False
step 0: train loss 4.3878, val loss 4.3964
iter 408: loss 1.51859820, time 101.07ms
iter 409: loss 1.51785147, time 101.35ms
iter 410: loss 1.50530922, time 101.53ms
iter 411: loss 1.54700899, time 101.58ms
iter 412: loss 1.52183020, time 101.53ms
iter 413: loss 1.47778499, time 101.56ms
iter 414: loss 1.52043712, time 130.44ms
iter 415: loss 1.49534440, time 101.13ms
iter 416: loss 1.52034771, time 102.04ms
iter 417: loss 1.47774386, time 101.03ms
iter 418: loss 1.53180373, time 100.79ms
iter 419: loss 1.53290749, time 101.33ms
iter 420: loss 1.49158823, time 101.96ms
iter 421: loss 1.52463102, time 101.31ms
iter 422: loss 1.49667108, time 101.45ms
iter 423: loss 1.50030708, time 101.60ms
iter 424: loss 1.48192465, time 101.98ms
iter 425: loss 1.50214422, time 101.68ms
iter 426: loss 1.53084219, time 101.65ms
iter 427: loss 1.48725343, time 101.95ms
iter 428: loss 1.50104249, time 102.01ms
iter 429: loss 1.50916624, time 101.48ms
iter 430: loss 1.48652720, time 101.55ms
iter 431: loss 1.48919976, time 101.55ms
iter 432: loss 1.44141817, time 102.09ms
iter 433: loss 1.51159453, time 101.19ms
iter 434: loss 1.49833250, time 100.96ms
iter 435: loss 1.51433921, time 101.68ms
iter 436: loss 1.49139559, time 101.41ms
iter 437: loss 1.48103309, time 133.97ms
iter 438: loss 1.50373268, time 100.52ms
iter 439: loss 1.50231230, time 101.58ms
