Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby LLaMA model :)
dim = 128
n_layers = 3
n_heads = 4
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
iter 114: loss 2.31154990, time 75.06ms
iter 115: loss 2.33349419, time 75.17ms
iter 116: loss 2.32362437, time 75.27ms
iter 117: loss 2.29689193, time 74.91ms
iter 118: loss 2.33509874, time 75.13ms
iter 119: loss 2.29188728, time 75.37ms
iter 120: loss 2.29552650, time 74.87ms
iter 121: loss 2.26903224, time 75.04ms
iter 122: loss 2.27564359, time 74.94ms
iter 123: loss 2.28247356, time 75.10ms
iter 124: loss 2.27624178, time 75.19ms
iter 125: loss 2.25329995, time 75.51ms
iter 126: loss 2.23708224, time 75.42ms
iter 127: loss 2.25428462, time 75.09ms
iter 128: loss 2.23501897, time 75.20ms
iter 129: loss 2.21834159, time 111.93ms
iter 130: loss 2.23113966, time 75.97ms
iter 131: loss 2.23559046, time 75.92ms
iter 132: loss 2.19650531, time 75.53ms
iter 133: loss 2.22591591, time 74.51ms
iter 134: loss 2.20365715, time 75.18ms
iter 135: loss 2.18440175, time 75.44ms
iter 136: loss 2.20233703, time 75.79ms
iter 137: loss 2.19977641, time 75.33ms
iter 138: loss 2.19295692, time 75.29ms
iter 139: loss 2.16271615, time 75.14ms
iter 140: loss 2.17209363, time 75.10ms
iter 141: loss 2.16804433, time 75.18ms
iter 142: loss 2.17654300, time 75.48ms
iter 143: loss 2.16672301, time 74.65ms
iter 144: loss 2.14206910, time 75.34ms
iter 145: loss 2.16787338, time 75.56ms
iter 146: loss 2.14624667, time 75.44ms
iter 147: loss 2.15627527, time 74.87ms
iter 148: loss 2.14698815, time 74.48ms
iter 149: loss 2.11412358, time 75.51ms
iter 150: loss 2.12443876, time 75.07ms
iter 151: loss 2.11471176, time 102.92ms
iter 152: loss 2.09137774, time 75.26ms
iter 153: loss 2.11623359, time 75.44ms
iter 154: loss 2.12153268, time 75.64ms
iter 155: loss 2.07942176, time 75.10ms
iter 156: loss 2.10425520, time 75.58ms
iter 157: loss 2.10297585, time 76.11ms
iter 158: loss 2.06588292, time 75.31ms
iter 159: loss 2.10153866, time 75.03ms
iter 160: loss 2.04481864, time 75.09ms
iter 161: loss 2.07755804, time 75.06ms
iter 162: loss 2.09575319, time 75.65ms
iter 163: loss 2.06831837, time 75.86ms
iter 164: loss 2.06807280, time 76.02ms
iter 165: loss 2.04326177, time 75.73ms
iter 166: loss 2.05313349, time 75.65ms
iter 167: loss 2.04918838, time 75.60ms
iter 168: loss 2.03999925, time 75.56ms
iter 169: loss 2.03250551, time 75.23ms
iter 170: loss 2.04341865, time 74.77ms
iter 171: loss 2.01570082, time 75.95ms
iter 172: loss 1.99828255, time 75.81ms
iter 173: loss 2.00399685, time 75.45ms
iter 174: loss 1.99338889, time 75.39ms
iter 175: loss 2.01736856, time 102.03ms
iter 176: loss 2.03011441, time 75.52ms
iter 177: loss 2.00453115, time 77.13ms
iter 178: loss 2.00057697, time 75.28ms
iter 179: loss 1.98738873, time 74.65ms
iter 180: loss 2.00892329, time 75.72ms
iter 181: loss 1.97321904, time 74.90ms
iter 182: loss 1.97433996, time 75.30ms
iter 183: loss 2.00760818, time 75.20ms
iter 184: loss 1.97442031, time 75.45ms
iter 185: loss 1.96783614, time 75.28ms
iter 186: loss 1.98010123, time 75.18ms
iter 187: loss 1.99599755, time 75.18ms
iter 188: loss 1.94266129, time 75.44ms
iter 189: loss 1.96175039, time 75.45ms
iter 190: loss 1.96192777, time 74.97ms
iter 191: loss 1.95232546, time 107.30ms
iter 192: loss 1.96227348, time 75.17ms
iter 193: loss 1.91726923, time 75.44ms
iter 194: loss 1.94500434, time 76.44ms
iter 195: loss 1.94110596, time 76.11ms
iter 196: loss 1.99445844, time 75.01ms
iter 197: loss 1.92402065, time 75.97ms
iter 198: loss 1.94527590, time 75.54ms
iter 199: loss 1.89688790, time 75.08ms
iter 200: loss 1.92170072, time 75.14ms
iter 201: loss 1.90988529, time 75.21ms
iter 202: loss 1.90514851, time 75.54ms
iter 203: loss 1.89755249, time 75.59ms
iter 204: loss 1.91150844, time 75.35ms
iter 205: loss 1.90902913, time 75.37ms
iter 206: loss 1.91580129, time 102.11ms
iter 207: loss 1.89502251, time 74.95ms
iter 208: loss 1.90508199, time 75.32ms
iter 209: loss 1.89785933, time 74.65ms
iter 210: loss 1.90252912, time 75.70ms
iter 211: loss 1.86988318, time 75.40ms
iter 212: loss 1.89792919, time 74.93ms
iter 213: loss 1.91014779, time 75.26ms
iter 214: loss 1.86196184, time 75.23ms
iter 215: loss 1.88563776, time 75.14ms
iter 216: loss 1.89225256, time 75.65ms
iter 217: loss 1.87677348, time 74.99ms
iter 218: loss 1.84170675, time 75.06ms
iter 219: loss 1.88521087, time 74.40ms
iter 220: loss 1.88556027, time 75.02ms
iter 221: loss 1.84968650, time 75.78ms
iter 222: loss 1.83426654, time 75.54ms
iter 223: loss 1.84902036, time 75.70ms
iter 224: loss 1.85708332, time 75.16ms
iter 225: loss 1.85545301, time 74.61ms
iter 226: loss 1.85787392, time 75.10ms
iter 227: loss 1.85301888, time 101.46ms
iter 228: loss 1.84716308, time 76.27ms
iter 229: loss 1.85731351, time 75.60ms
iter 230: loss 1.83583009, time 74.61ms
iter 231: loss 1.84625340, time 75.33ms
iter 232: loss 1.83824885, time 76.00ms
iter 233: loss 1.81685460, time 75.32ms
iter 234: loss 1.83213627, time 75.93ms
iter 235: loss 1.80604637, time 75.66ms
iter 236: loss 1.82731175, time 74.90ms
iter 237: loss 1.83751321, time 75.45ms
iter 238: loss 1.81192732, time 75.54ms
iter 239: loss 1.80891204, time 75.80ms
iter 240: loss 1.83757973, time 75.91ms
iter 241: loss 1.80984390, time 77.62ms
iter 242: loss 1.79777575, time 75.92ms
iter 243: loss 1.79682481, time 75.67ms
iter 244: loss 1.79891944, time 76.00ms
iter 245: loss 1.80206096, time 75.59ms
iter 246: loss 1.78599524, time 112.37ms
iter 247: loss 1.78157294, time 76.31ms
iter 248: loss 1.79873645, time 76.02ms
iter 249: loss 1.77566838, time 75.83ms
step 250: train loss 1.7898, val loss 1.8925
saving checkpoint to out-shakespeare-char
iter 250: loss 1.82227302, time 25003.30ms
iter 251: loss 1.79513800, time 80.70ms
iter 252: loss 1.80016541, time 79.38ms
iter 253: loss 1.75464809, time 80.12ms
iter 254: loss 1.80158114, time 79.47ms
iter 255: loss 1.76887286, time 78.96ms
iter 256: loss 1.74943125, time 78.63ms
iter 257: loss 1.77256083, time 78.26ms
iter 258: loss 1.77435708, time 77.66ms
iter 259: loss 1.76212955, time 77.85ms
iter 260: loss 1.77610672, time 77.92ms
iter 261: loss 1.75882900, time 78.12ms
iter 262: loss 1.78102422, time 77.30ms
iter 263: loss 1.74428582, time 104.27ms
iter 264: loss 1.74253547, time 77.56ms
iter 265: loss 1.76825094, time 77.06ms
iter 266: loss 1.71702588, time 76.71ms
iter 267: loss 1.75087309, time 75.83ms
iter 268: loss 1.75842345, time 76.21ms
iter 269: loss 1.74534583, time 76.21ms
iter 270: loss 1.74070024, time 76.46ms
iter 271: loss 1.74325812, time 76.49ms
iter 272: loss 1.74785852, time 75.27ms
iter 273: loss 1.72920263, time 76.02ms
iter 274: loss 1.71560049, time 75.96ms
iter 275: loss 1.75617123, time 76.03ms
iter 276: loss 1.73728001, time 76.04ms
iter 277: loss 1.74135935, time 75.77ms
iter 278: loss 1.70172441, time 75.73ms
iter 279: loss 1.72839022, time 76.22ms
iter 280: loss 1.74981892, time 75.51ms
iter 281: loss 1.75797117, time 74.83ms
iter 282: loss 1.71907043, time 75.47ms
iter 283: loss 1.72763312, time 76.07ms
iter 284: loss 1.71062255, time 75.60ms
iter 285: loss 1.72872007, time 75.88ms
iter 286: loss 1.74586415, time 75.42ms
iter 287: loss 1.69168866, time 75.25ms
iter 288: loss 1.72992122, time 102.22ms
iter 289: loss 1.72548723, time 75.73ms
iter 290: loss 1.67977607, time 75.31ms
iter 291: loss 1.72762370, time 75.47ms
iter 292: loss 1.71185350, time 75.78ms
iter 293: loss 1.70003438, time 75.56ms
iter 294: loss 1.70460224, time 75.33ms
iter 295: loss 1.68125606, time 75.53ms
iter 296: loss 1.71854889, time 75.12ms
iter 297: loss 1.67632556, time 74.83ms
iter 298: loss 1.70770848, time 74.84ms
iter 299: loss 1.67430329, time 75.01ms
iter 300: loss 1.70848417, time 75.09ms
iter 301: loss 1.66952896, time 74.90ms
iter 302: loss 1.69167876, time 75.26ms
iter 303: loss 1.65271759, time 75.17ms
iter 304: loss 1.67856300, time 75.30ms
iter 305: loss 1.70165157, time 74.83ms
iter 306: loss 1.67706573, time 75.47ms
iter 307: loss 1.69116759, time 75.46ms
iter 308: loss 1.66931307, time 101.60ms
iter 309: loss 1.68984199, time 75.01ms
iter 310: loss 1.68829763, time 76.74ms
iter 311: loss 1.66278899, time 75.99ms
iter 312: loss 1.68242013, time 75.50ms
iter 313: loss 1.64873087, time 75.15ms
iter 314: loss 1.67097926, time 74.95ms
iter 315: loss 1.63440466, time 75.31ms
iter 316: loss 1.69227076, time 75.53ms
iter 317: loss 1.67758012, time 75.07ms
iter 318: loss 1.66695666, time 74.80ms
iter 319: loss 1.65421760, time 75.19ms
iter 320: loss 1.66830552, time 75.62ms
iter 321: loss 1.61546576, time 74.92ms
iter 322: loss 1.63952661, time 75.14ms
iter 323: loss 1.62915850, time 75.40ms
iter 324: loss 1.63433409, time 74.96ms
iter 325: loss 1.64380002, time 75.06ms
iter 326: loss 1.66142190, time 75.29ms
iter 327: loss 1.63482976, time 111.55ms
iter 328: loss 1.64326465, time 75.99ms
iter 329: loss 1.66197717, time 75.00ms
iter 330: loss 1.63644040, time 75.07ms
iter 331: loss 1.64035022, time 75.27ms
iter 332: loss 1.65135300, time 75.26ms
iter 333: loss 1.65770578, time 75.31ms
iter 334: loss 1.65244305, time 74.92ms
iter 335: loss 1.60855329, time 74.32ms
iter 336: loss 1.64092112, time 75.03ms
iter 337: loss 1.63766515, time 74.95ms
iter 338: loss 1.59204614, time 75.07ms
iter 339: loss 1.64120102, time 75.12ms
iter 340: loss 1.62425435, time 75.16ms
iter 341: loss 1.62862420, time 75.28ms
iter 342: loss 1.64551950, time 74.99ms
iter 343: loss 1.61522460, time 75.47ms
iter 344: loss 1.64263368, time 74.95ms
iter 345: loss 1.61106253, time 74.74ms
iter 346: loss 1.61953270, time 74.46ms
iter 347: loss 1.60453379, time 75.14ms
iter 348: loss 1.62161160, time 102.21ms
iter 349: loss 1.62433720, time 75.41ms
iter 350: loss 1.62101853, time 75.04ms
iter 351: loss 1.63866639, time 75.42ms
iter 352: loss 1.61096239, time 75.34ms
iter 353: loss 1.63431716, time 75.07ms
iter 354: loss 1.62483895, time 75.05ms
iter 355: loss 1.61223829, time 75.30ms
iter 356: loss 1.63729119, time 75.02ms
iter 357: loss 1.59729815, time 75.06ms
iter 358: loss 1.58557904, time 75.46ms
iter 359: loss 1.60774744, time 75.56ms
iter 360: loss 1.61648858, time 75.18ms
iter 361: loss 1.60513365, time 74.78ms
iter 362: loss 1.60142863, time 75.63ms
iter 363: loss 1.58468711, time 75.27ms
iter 364: loss 1.58106065, time 75.14ms
iter 365: loss 1.62650907, time 75.09ms
iter 366: loss 1.59743011, time 75.43ms
iter 367: loss 1.56848955, time 75.25ms
iter 368: loss 1.60224640, time 75.37ms
iter 369: loss 1.57075369, time 102.33ms
iter 370: loss 1.59557867, time 74.93ms
iter 371: loss 1.60672510, time 74.88ms
iter 372: loss 1.56474411, time 75.01ms
iter 373: loss 1.62375057, time 75.47ms
iter 374: loss 1.56697619, time 75.10ms
iter 375: loss 1.58814919, time 74.97ms
iter 376: loss 1.58054650, time 75.13ms
iter 377: loss 1.59627044, time 75.18ms
iter 378: loss 1.62891722, time 75.57ms
iter 379: loss 1.60103130, time 77.53ms
iter 380: loss 1.58170164, time 76.06ms
iter 381: loss 1.58084106, time 75.14ms
iter 382: loss 1.57380700, time 75.42ms
iter 383: loss 1.58214009, time 75.75ms
iter 384: loss 1.58588850, time 75.63ms
iter 385: loss 1.57626593, time 76.49ms
iter 386: loss 1.60125840, time 75.59ms
iter 387: loss 1.54877031, time 75.13ms
iter 388: loss 1.57875180, time 74.54ms
iter 389: loss 1.56427705, time 75.08ms
iter 390: loss 1.56971955, time 75.41ms
iter 391: loss 1.58297849, time 74.84ms
iter 392: loss 1.60614538, time 75.33ms
iter 393: loss 1.57645261, time 103.51ms
iter 394: loss 1.55119133, time 75.03ms
iter 395: loss 1.57680953, time 74.76ms
iter 396: loss 1.57142937, time 75.22ms
iter 397: loss 1.57621169, time 74.90ms
iter 398: loss 1.53909063, time 75.27ms
iter 399: loss 1.54686093, time 75.71ms
iter 400: loss 1.57196295, time 74.97ms
iter 401: loss 1.57885051, time 75.73ms
iter 402: loss 1.55553961, time 75.49ms
iter 403: loss 1.57439220, time 74.96ms
iter 404: loss 1.57057536, time 75.06ms
iter 405: loss 1.56355977, time 75.64ms
iter 406: loss 1.54492664, time 75.46ms
iter 407: loss 1.53443778, time 75.29ms
iter 408: loss 1.55101442, time 75.63ms
iter 409: loss 1.56240582, time 75.33ms
iter 410: loss 1.56199932, time 75.12ms
iter 411: loss 1.55930138, time 74.86ms
iter 412: loss 1.55905032, time 75.15ms
iter 413: loss 1.56897378, time 75.63ms
iter 414: loss 1.52424741, time 75.49ms
iter 415: loss 1.59148633, time 75.71ms
iter 416: loss 1.56057739, time 103.38ms
iter 417: loss 1.53913283, time 76.12ms
iter 418: loss 1.54386103, time 75.01ms
iter 419: loss 1.55875325, time 75.82ms
iter 420: loss 1.54728079, time 75.89ms
iter 421: loss 1.55427456, time 75.39ms
iter 422: loss 1.59654081, time 75.14ms
iter 423: loss 1.56102657, time 74.96ms
iter 424: loss 1.53622854, time 75.06ms
iter 425: loss 1.53309333, time 75.51ms
iter 426: loss 1.52259684, time 74.96ms
iter 427: loss 1.56022882, time 75.65ms
iter 428: loss 1.56986392, time 75.43ms
iter 429: loss 1.53202367, time 75.58ms
iter 430: loss 1.53909564, time 75.14ms
iter 431: loss 1.53254044, time 102.52ms
iter 432: loss 1.55520403, time 75.36ms
iter 433: loss 1.53285897, time 75.15ms
iter 434: loss 1.49492252, time 74.93ms
iter 435: loss 1.51869762, time 75.31ms
iter 436: loss 1.55808747, time 75.15ms
iter 437: loss 1.54775321, time 74.81ms
iter 438: loss 1.54123497, time 75.72ms
iter 439: loss 1.54450965, time 75.19ms
iter 440: loss 1.48236895, time 78.09ms
iter 441: loss 1.50771976, time 76.09ms
iter 442: loss 1.54215741, time 74.33ms
iter 443: loss 1.54796839, time 74.78ms
iter 444: loss 1.56991303, time 75.72ms
iter 445: loss 1.50756001, time 75.88ms
iter 446: loss 1.52270913, time 75.23ms
iter 447: loss 1.50575602, time 74.96ms
iter 448: loss 1.54296756, time 75.12ms
iter 449: loss 1.53363740, time 75.10ms
iter 450: loss 1.54534268, time 75.28ms
iter 451: loss 1.52734923, time 76.13ms
iter 452: loss 1.53712273, time 76.81ms
iter 453: loss 1.53115308, time 75.59ms
iter 454: loss 1.50279987, time 76.14ms
iter 455: loss 1.54472911, time 75.94ms
iter 456: loss 1.53805506, time 75.38ms
iter 457: loss 1.54649985, time 75.83ms
iter 458: loss 1.52433252, time 107.83ms
iter 459: loss 1.50212336, time 76.65ms
iter 460: loss 1.53504539, time 75.78ms
iter 461: loss 1.49800622, time 75.54ms
iter 462: loss 1.52113760, time 75.47ms
iter 463: loss 1.54297340, time 75.96ms
iter 464: loss 1.51156223, time 77.32ms
iter 465: loss 1.52217269, time 75.91ms
iter 466: loss 1.52180827, time 75.65ms
iter 467: loss 1.55374479, time 75.22ms
iter 468: loss 1.50987935, time 75.90ms
iter 469: loss 1.49141586, time 75.18ms
iter 470: loss 1.53532803, time 75.83ms
iter 471: loss 1.51880229, time 75.92ms
iter 472: loss 1.54066718, time 75.88ms
iter 473: loss 1.49016082, time 75.84ms
iter 474: loss 1.54686964, time 75.63ms
iter 475: loss 1.50439513, time 75.76ms
iter 476: loss 1.52282286, time 75.76ms
iter 477: loss 1.53473604, time 76.01ms
iter 478: loss 1.55715072, time 103.98ms
iter 479: loss 1.50530112, time 75.86ms
iter 480: loss 1.50665748, time 75.10ms
iter 481: loss 1.51564407, time 75.65ms
iter 482: loss 1.50097871, time 75.86ms
iter 483: loss 1.50708044, time 75.72ms
iter 484: loss 1.50244522, time 76.05ms
iter 485: loss 1.49074626, time 75.87ms
iter 486: loss 1.47971499, time 75.91ms
iter 487: loss 1.45696115, time 75.49ms
iter 488: loss 1.50402200, time 75.80ms
iter 489: loss 1.50062859, time 75.75ms
iter 490: loss 1.55696273, time 75.68ms
iter 491: loss 1.49412334, time 75.56ms
iter 492: loss 1.49965858, time 75.79ms
iter 493: loss 1.52771163, time 75.95ms
iter 494: loss 1.46250200, time 75.83ms
iter 495: loss 1.49214900, time 75.21ms
iter 496: loss 1.50361896, time 76.11ms
iter 497: loss 1.51003897, time 76.08ms
iter 498: loss 1.47828960, time 76.09ms
iter 499: loss 1.50079727, time 75.90ms
step 500: train loss 1.5024, val loss 1.7071
saving checkpoint to out-shakespeare-char
iter 500: loss 1.46133935, time 25285.17ms
iter 501: loss 1.52133155, time 80.60ms
iter 502: loss 1.46635222, time 78.75ms
iter 503: loss 1.50933218, time 110.09ms
iter 504: loss 1.49267292, time 78.10ms
iter 505: loss 1.45714533, time 77.80ms
iter 506: loss 1.49848688, time 77.45ms
iter 507: loss 1.49858260, time 77.35ms
iter 508: loss 1.50800860, time 77.65ms
iter 509: loss 1.46950960, time 77.59ms
iter 510: loss 1.52632439, time 77.78ms
iter 511: loss 1.49012780, time 77.54ms
iter 512: loss 1.47345233, time 77.47ms
iter 513: loss 1.48093867, time 77.71ms
iter 514: loss 1.48123062, time 76.99ms
iter 515: loss 1.50581014, time 76.58ms
iter 516: loss 1.49463069, time 76.52ms
iter 517: loss 1.51008284, time 76.64ms
iter 518: loss 1.49895847, time 76.52ms
iter 519: loss 1.47337973, time 76.43ms
iter 520: loss 1.50685859, time 76.58ms
iter 521: loss 1.51838934, time 76.50ms
iter 522: loss 1.50461209, time 76.47ms
iter 523: loss 1.48077822, time 103.03ms
iter 524: loss 1.47247052, time 75.91ms
iter 525: loss 1.48136258, time 75.97ms
iter 526: loss 1.49630320, time 76.42ms
iter 527: loss 1.49801803, time 76.57ms
iter 528: loss 1.47541201, time 76.52ms
iter 529: loss 1.47532117, time 76.15ms
iter 530: loss 1.46254468, time 75.95ms
iter 531: loss 1.47306633, time 76.50ms
iter 532: loss 1.47203493, time 75.75ms
iter 533: loss 1.51513755, time 75.98ms
iter 534: loss 1.45490193, time 75.69ms
iter 535: loss 1.50082135, time 76.17ms
iter 536: loss 1.48402488, time 75.44ms
iter 537: loss 1.48668623, time 75.89ms
iter 538: loss 1.48058712, time 75.51ms
iter 539: loss 1.47174668, time 75.92ms
iter 540: loss 1.50758779, time 75.77ms
iter 541: loss 1.50746036, time 75.42ms
iter 542: loss 1.46653390, time 75.62ms
iter 543: loss 1.48947787, time 75.87ms
iter 544: loss 1.50116861, time 102.72ms
iter 545: loss 1.48800755, time 76.12ms
iter 546: loss 1.49198043, time 75.54ms
iter 547: loss 1.48596346, time 75.93ms
iter 548: loss 1.47932780, time 75.69ms
iter 549: loss 1.46850133, time 76.18ms
iter 550: loss 1.48841155, time 76.15ms
iter 551: loss 1.43341553, time 75.00ms
iter 552: loss 1.49346936, time 76.10ms
iter 553: loss 1.46152616, time 75.56ms
iter 554: loss 1.43662667, time 75.89ms
iter 555: loss 1.53122401, time 75.99ms
iter 556: loss 1.49990928, time 75.95ms
iter 557: loss 1.45024908, time 75.91ms
iter 558: loss 1.45183682, time 75.41ms
iter 559: loss 1.44034374, time 75.33ms
iter 560: loss 1.49990559, time 75.11ms
iter 561: loss 1.47669446, time 75.46ms
iter 562: loss 1.46876347, time 76.00ms
iter 563: loss 1.46730852, time 103.65ms
iter 564: loss 1.49401236, time 75.44ms
iter 565: loss 1.47933912, time 75.64ms
iter 566: loss 1.47417676, time 75.41ms
iter 567: loss 1.47202134, time 75.38ms
iter 568: loss 1.45611787, time 76.02ms
iter 569: loss 1.49323881, time 75.58ms
iter 570: loss 1.47051907, time 75.96ms
iter 571: loss 1.44952857, time 75.50ms
iter 572: loss 1.42285407, time 75.56ms
iter 573: loss 1.47124577, time 75.96ms
iter 574: loss 1.46824110, time 75.81ms
iter 575: loss 1.48360765, time 75.90ms
iter 576: loss 1.47784758, time 75.91ms
